Sensor,el75,std,moda,media,mediana,iqr,cv,V40,V60,Vmax,V100,V120,difBA,difBC,difBD,difBE,slopeAB,slopeBC,slopeAD,slopeDE,slopeEC,slopeBE,slopeDB,asimetria,Met,IsoB,Prop,Hidro,Etan,CO,Air,class,target
S23-TGS2620,0.10576836657337507,0.049019972519277734,0.1388342489702683,0.059657696514958024,0.047662452570757186,0.09171522607912144,82.16873158518099,0.05672426696717103,0.10891510247470237,0.14185079512636334,0.08994506541016112,0.0354467673044796,0.0851265281591923,0.10640402782188374,0.032935692651660964,0.05190572971620222,0.0021345669046938897,-0.002652144262758817,0.002609541775376567,-0.0004742509266135314,-0.002724914905284076,-0.0025798076399702885,0.0016567249824779161,0.3265998301081257,406.02041665826806,16.617848863049378,0.0,8.792694440439618,16.127754363042914,40.98260360630133,0.0,1,1
S24-TGS2600,0.1762293461548985,0.07219501901238591,0.1937871818021028,0.11512574190517355,0.13412550882770163,0.1112499514965205,62.70971011144606,0.1054463102246242,0.1706558380230802,0.20330675752219057,0.18098282900213097,0.1335609150175771,0.09786044729756638,0.06974584250461346,0.032650919499110365,0.0223239285200596,0.0021756435593056106,-0.0019916002999604077,0.0032604763899228006,0.00025817477447626915,-0.0023710956992276933,-0.001486280194411425,0.0013070824459211513,-0.5766707908298536,1.2621373178029003e-06,0.006415554684484097,0.0,0.010900813278875647,0.00617519457059483,0.005612142308544664,0.0,1,1
S25-TGS2611-c00,0.04217670942617162,0.017465629964640003,0.047613463663898015,0.02651968513382036,0.028913045761283035,0.02907267583729886,65.85911513091916,0.023915182250475675,0.04054485409994674,0.0500268189917526,0.04314778532748037,0.02795615335169155,0.026111636741276922,0.02207066564006105,0.00948196489180586,0.006879033664272227,0.0005859882572099847,-0.0006227614458256504,0.0008314835924735531,6.507328068834083e-05,-0.000759581598789441,-0.0004455332684114137,0.00038607348908004314,-0.3265479482288163,99.28947983155288,1.0000000005602347,0.0,282.19759563614355,487.95886460765774,0.0,0.0,1,1
S26-TGS2600,0.14330369461572254,0.08394025597510493,0.22019564769553812,0.07673629278858991,0.03467946305345987,0.1368469340247872,109.38794789886721,0.026146925894421857,0.11943676589610452,0.24455680825001125,0.1524704448514772,0.030180889660901766,0.2184098823555894,0.21437591858910948,0.12512004235390672,0.09208636339853404,0.005022071334918128,-0.005871704151988755,0.004664492000084133,0.0008258419738843171,-0.006114477759528772,-0.0055776113506077534,0.005326523727284238,0.8261447478836528,1.0606512988001742e-06,0.0060965981350164945,0.0,0.01043304071037305,0.005879132804081173,0.005236889585173166,0.0,1,1
S27-TGS2620,0.12330464928507917,0.05709134228506024,0.16350212281347898,0.07004978517705564,0.05618912461482117,0.1066875439132475,81.50109545769192,0.06900093177531164,0.1282765619603996,0.1663580647344145,0.102636477630075,0.04069029118692591,0.09735713295910287,0.1256677735474886,0.0380815027740149,0.0637215871043395,0.0024766505458942473,-0.003088419109055999,0.0029637815092543986,-0.0006410021082581153,-0.0030973093221574543,-0.0030798253796200828,0.001972113038530031,0.3352115063110288,418.2947704968701,17.003237521887396,0.0,9.003545543205155,16.44290694368786,41.91608646721906,0.0,1,1
S28-TGS2611-c00,0.02318725469614194,0.010729958740211468,0.03044587560988432,0.013136017388685035,0.010948707151005155,0.02050858874762193,81.68349982129232,0.013955630491538806,0.024155330663189978,0.030943743283790237,0.019208743409197426,0.007236274502550932,0.01698811279225143,0.023707468781239305,0.006788412620600259,0.01173499987459281,0.0004331492297871349,-0.0005813503869847794,0.0005099850085825586,-0.00012366468134981378,-0.0005986234453323247,-0.0005647256917513384,0.0003531952456087544,0.2979197377824067,88.9589717159796,1.0000000005481704,0.0,247.61824430726912,430.28501357496106,0.0,0.0,1,1
S29-TGS2620,0.11497812167499757,0.052856920834971385,0.1534955998669726,0.06618177643811594,0.05381926481025057,0.09774630433900974,79.86627691143327,0.0682216256637207,0.1211110571437154,0.15549468335339744,0.09315640877673526,0.039075991348916816,0.08727305768967675,0.11641869200448063,0.03438362620968205,0.06233827457666219,0.002256283807902708,-0.0028174901259554854,0.0026444715739997347,-0.0006988662091745035,-0.0027040208713909218,-0.002923934079580779,0.0018406652146510728,0.3217889923379172,412.62889467110983,16.825669236428066,0.0,8.906375460592272,16.297839886217076,41.48603000574239,0.0,1,1
S30-TGS2620,0.1089221074494548,0.0497681744728249,0.14288979530047186,0.06302402894402892,0.05255373144359915,0.09117747423004541,78.96698339775068,0.05821794497117039,0.11055101992792427,0.14651952275046842,0.09619541333505999,0.04186690276678895,0.08830157777929803,0.10465261998367947,0.03596850282254416,0.050324109415408436,0.002193828019361442,-0.0026327703140548294,0.0026166537478376937,-0.00035889016482160694,-0.002716425528413552,-0.0025480561729320727,0.0017762223616071189,0.2950857233039787,408.3268922391956,16.690469683268944,0.0,8.832413771118855,16.187226586812837,41.15853364714309,0.0,1,1
S31-TGS2620,0.10750825532811861,0.04934286110851149,0.1412145411993605,0.06204042844268729,0.051453081499358455,0.09048854730099412,79.53339837763087,0.0569542040968547,0.10887226605203493,0.1450176709581924,0.09520880530570064,0.040967421805073956,0.0880634668613377,0.10405024915311845,0.036145404906157474,0.04980886565249176,0.0021803284689610723,-0.002626868193716699,0.0025959030977590115,-0.0003415865186583572,-0.002712069175031334,-0.00253997275127444,0.0017727025456673602,0.30177750894182354,407.2987089723776,16.658108390011332,0.0,8.814713321909858,16.160729564691355,41.08013736560698,0.0,1,1
S32-TGS2600,0.08198746719211286,0.03746902828285568,0.10061495913750307,0.04726224222759145,0.041419262093181475,0.06706073814363986,79.27898998617856,0.03199596787634251,0.07474753224091779,0.1087689889897624,0.08624801727415476,0.03954945000875931,0.07677302111341988,0.06921953898100308,0.0340214567488446,0.02252097171560763,0.001711391464855548,-0.0019698218264371965,0.002137578218228764,0.0002875121258309243,-0.0023349283632697728,-0.001487514644359817,0.0013685219931152295,0.23391819180258525,6.769298761097168e-07,0.005344472870644492,0.0,0.009315987915838396,0.005178692301499208,0.004379965181776519,0.0,1,1
S1-TGS2611-c00,0.00780191607476724,0.0033049435253627445,0.008992908313302073,0.004580959069134737,0.004624124729922852,0.0064240879437461595,72.14523150033276,0.004986801104483685,0.007853248538547741,0.009240968169269559,0.007189964150152106,0.00378822880567109,0.004254167064785874,0.005452739363598469,0.0013877196307218176,0.0020510040191174528,0.00010150720746327546,-0.00014315409198210733,0.00014332237170320284,-1.658210970989088e-05,-0.0001700867672240508,-0.00011337777883457448,6.333727205485248e-05,-0.07391112831732612,73.78811101563889,1.000000000527638,0.0,198.22795030112516,347.36558242635215,0.0,0.0,0,0
S2-TGS2600,0.19579744402533006,0.09107895646715387,0.2176009973696193,0.09008403299456749,0.051446550501191124,0.19166155576388041,101.10443931017873,0.08710891712525587,0.2011377697467885,0.22735889488415179,0.1541280208034877,0.009157430845180559,0.14024997775889592,0.21820146403897123,0.0262211251373633,0.07323087408066409,0.0031882240909046587,-0.006059468593139995,0.005701442631076631,-0.0011752437235825197,-0.007248529497915357,-0.004574070835769149,0.0010930022983477827,0.34150951997344253,1.3814776232370744e-06,0.006587772806779837,0.0,0.011152023251881752,0.006334825591193164,0.0058175660767305435,0.0,0,0
